customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01615,Female,0,Yes,No,11,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,77.4,806.66,No
CUST-01616,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,113.95,6957.85,No
CUST-01617,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),33.25,1415.29,No
CUST-01618,Male,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,113.63,1028.26,No
CUST-01619,Female,0,No,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),118.75,8423.6,No
CUST-01620,Male,0,No,No,59,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,96.27,5671.97,No
CUST-01621,Female,0,Yes,No,20,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.61,1248.06,Yes
CUST-01622,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),82.41,5365.48,No
CUST-01623,Male,0,Yes,No,53,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),101.11,5303.51,No
CUST-01624,Female,0,Yes,No,33,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,93.78,3099.29,No
CUST-01625,Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.4,1131.22,Yes
CUST-01626,Male,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,51.67,2827.34,No
CUST-01627,Male,1,Yes,No,68,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,125.0,8486.36,No
CUST-01628,Male,0,Yes,Yes,14,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,92.91,1201.83,Yes
CUST-01629,Female,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,83.95,80.97,Yes
CUST-01630,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,102.17,1674.0,Yes
CUST-01631,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),82.15,1826.15,No
CUST-01632,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,93.77,2666.36,No
CUST-01633,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,66.8,4699.86,No
CUST-01634,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,67.17,4716.49,No
CUST-01635,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),91.38,4488.85,No
CUST-01636,Male,0,No,No,16,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,72.93,,No
CUST-01637,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),75.47,1185.62,No
CUST-01638,Male,0,No,Yes,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.98,464.9,Yes
CUST-01639,Female,1,No,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,33.25,1887.76,No
CUST-01640,Female,1,No,No,16,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,112.01,1777.27,Yes
CUST-01641,Male,0,No,No,65,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),48.74,3175.61,No
CUST-01642,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,99.92,4382.54,No
CUST-01643,Female,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),82.86,2975.89,No
CUST-01644,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),95.62,6427.81,No
CUST-01645,Female,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,63.97,774.87,Yes
CUST-01646,Female,0,No,No,34,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61.95,2226.1,No
CUST-01647,Female,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,41.14,855.61,Yes
CUST-01648,Male,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,124.45,1744.84,No
CUST-01649,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,104.89,7145.83,No
CUST-01650,Male,0,No,No,44,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,99.42,4325.65,No
CUST-01651,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),108.27,1271.98,Yes
CUST-01652,Female,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,95.28,761.84,Yes
CUST-01653,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),48.26,1156.82,No
CUST-01654,Male,0,No,No,61,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,100.43,6142.65,No
CUST-01655,Female,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,57.9,648.27,No
CUST-01656,Female,0,No,No,54,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),89.01,4790.22,No
CUST-01657,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,63.28,450.37,No
CUST-01658,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.25,500.38,No
CUST-01659,Male,0,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),68.68,2585.27,No
CUST-01660,Female,0,Yes,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,59.03,617.1,Yes
CUST-01661,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,124.49,3680.2,Yes
CUST-01662,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),93.02,1822.09,No
CUST-01663,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,125.0,506.72,Yes
CUST-01664,Male,1,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.19,167.12,Yes
CUST-01665,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,79.32,864.84,No
CUST-01666,Female,0,No,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,69.26,3779.23,No
CUST-01667,Male,1,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),70.87,153.25,No
CUST-01668,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,74.17,2836.19,No
CUST-01669,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,53.95,78.66,Yes
CUST-01670,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,76.62,1189.96,No
CUST-01671,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,65.2,928.62,No
CUST-01672,Male,0,No,No,25,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),86.36,2201.4,Yes
CUST-01673,Female,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,125.0,6713.75,No
CUST-01674,Male,1,No,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),121.76,3794.92,No
CUST-01675,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),125.0,276.0,Yes
CUST-01676,Male,0,No,Yes,11,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.87,814.15,Yes
CUST-01677,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),113.67,2451.79,No
CUST-01678,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.66,1695.07,No
CUST-01679,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),99.84,4123.22,No
CUST-01680,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,76.84,1947.01,No
CUST-01681,Male,0,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),118.75,6407.89,No
CUST-01682,Female,0,No,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),81.72,1585.66,Yes
CUST-01683,Female,0,No,Yes,49,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),65.32,3207.81,No
CUST-01684,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),80.36,628.92,Yes
CUST-01685,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.64,4331.97,No
CUST-01686,Male,1,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,125.0,9023.12,No
CUST-01687,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),94.4,1884.47,No
CUST-01688,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,125.0,2120.1,Yes
CUST-01689,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,79.26,84.21,Yes
CUST-01690,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),94.35,6739.79,No
CUST-01691,Male,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),80.32,151.93,No
CUST-01692,Male,1,No,No,1,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.22,60.33,No
CUST-01693,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,95.14,776.1,Yes
CUST-01694,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),90.23,1994.01,No
CUST-01695,Female,0,No,No,71,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.81,3837.83,No
CUST-01696,Male,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,76.67,935.17,Yes
CUST-01697,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,76.1,3252.92,No
CUST-01698,Female,0,Yes,No,47,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.67,2889.41,No
CUST-01699,Female,0,Yes,Yes,58,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,25.15,1509.64,No
CUST-01700,Male,0,No,Yes,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.8,2378.22,No
CUST-01701,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.69,5395.1,No
CUST-01702,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.75,3820.15,No
CUST-01703,Male,0,Yes,Yes,61,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,125.0,7628.72,No
CUST-01704,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,57.69,1377.18,No
CUST-01705,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,38.96,1122.04,No
CUST-01706,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),45.57,2491.02,No
CUST-01707,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),71.57,4457.89,No
CUST-01708,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,98.33,27.01,Yes
CUST-01709,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,112.85,3534.58,No
CUST-01710,Female,1,No,Yes,58,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),66.17,3784.51,No
CUST-01711,Female,0,Yes,No,9,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),118.75,1053.87,No
CUST-01712,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),67.87,1795.26,Yes
CUST-01713,Male,0,No,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.23,1518.07,No
CUST-01714,Male,0,No,No,6,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,58.71,395.41,No
CUST-01715,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,51.39,3492.74,No
CUST-01716,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,59.04,1605.4,No
CUST-01717,Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,75.35,4341.87,No
CUST-01718,Female,0,No,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,121.75,3810.8,No
CUST-01719,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,40.58,1195.55,No
CUST-01720,Male,0,No,Yes,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,121.75,8464.8,No
CUST-01721,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),93.36,5788.56,No
CUST-01722,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),125.0,4711.02,Yes
CUST-01723,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),100.32,3430.34,No
CUST-01724,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.38,3972.07,No
CUST-01725,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.19,3189.62,No
CUST-01726,Male,0,No,No,71,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.41,4747.27,No
CUST-01727,Male,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),60.16,1428.52,No
CUST-01728,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,121.75,1112.58,Yes
CUST-01729,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),59.93,846.33,No
CUST-01730,Female,0,No,No,38,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,18.25,623.29,No
CUST-01731,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,66.47,1596.38,No
CUST-01732,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,78.61,4687.49,No
CUST-01733,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.15,5024.75,No
CUST-01734,Male,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,87.56,1187.98,No
CUST-01735,Male,0,Yes,No,72,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.51,6690.85,No
CUST-01736,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,116.25,5288.13,No
CUST-01737,Male,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,101.81,2030.23,No
CUST-01738,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.25,337.87,No
CUST-01739,Female,0,Yes,No,12,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),39.69,455.53,No
CUST-01740,Female,0,No,Yes,34,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.96,2209.73,No
CUST-01741,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),93.85,464.57,No
CUST-01742,Male,1,Yes,No,10,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),80.45,841.34,Yes
CUST-01743,Female,0,No,Yes,55,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.81,2294.15,No
CUST-01744,Female,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,92.54,3334.68,No
CUST-01745,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,100.26,3780.81,Yes
CUST-01746,Male,1,No,Yes,24,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,105.9,2508.46,No
CUST-01747,Male,1,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),55.73,2230.6,No
CUST-01748,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,106.65,2724.64,Yes
CUST-01749,Male,1,No,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.23,296.97,Yes
CUST-01750,Male,1,No,Yes,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,39.32,1526.45,Yes
CUST-01751,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.34,604.45,Yes
CUST-01752,Male,1,No,No,50,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),84.14,4251.09,Yes
CUST-01753,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),101.22,6710.75,No
CUST-01754,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),30.25,1480.33,No
CUST-01755,Male,0,No,No,42,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),65.65,2791.08,No
CUST-01756,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,66.41,4603.44,No
CUST-01757,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),105.77,1705.4,Yes
CUST-01758,Male,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,62.27,3507.97,Yes
CUST-01759,Male,1,Yes,Yes,15,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.65,1119.81,Yes
CUST-01760,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,67.0,49.32,No
CUST-01761,Female,1,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),81.76,1428.96,Yes
